SubBlock,BlockID,parameter,R0,R1,param_mask,reg_mask,defval_mask,param_minbit,reg_id
ch,56,Inputdac,192,2,63,63,0,0,0
ch,56,LowRange,196,2,1,2,0,0,0
ch,56,dacb,206,2,63,63,0,0,0
ch,56,mask_AlignBuffer,203,2,1,128,0,0,0
ch,56,mask_adc,197,2,1,128,0,0,0
ch,56,mask_toa,193,2,1,1,0,0,0
ch,56,mask_tot,196,2,1,32,0,0,0
ch,56,probe_inv,195,2,1,1,0,0,0
ch,56,probe_noinv,195,2,1,2,0,0,0
ch,56,probe_pa,196,2,1,1,0,0,0
ch,56,probe_toa,196,2,1,128,0,0,0
ch,56,probe_tot,196,2,1,64,0,0,0
ch,56,sel_trig_toa,193,2,1,2,0,0,0
ch,56,sel_trig_tot,196,2,1,16,0,0,0
ch,56,sign_dac,206,2,1,64,0,0,0
ch,56,trim_inv,195,2,63,252,0,0,0
ch,56,trim_toa,193,2,63,252,0,0,0
ch,56,trim_tot,194,2,63,252,0,0,0
ch,57,Adc_pedestal,236,2,255,255,0,0,0
ch,57,Channel_off,228,2,1,8,0,0,0
ch,57,DAC_CAL_CTDC_TOA,230,2,63,63,0,0,0
ch,57,DAC_CAL_CTDC_TOT,229,2,63,63,0,0,0
ch,57,DAC_CAL_FTDC_TOA,232,2,63,63,0,0,0
ch,57,DAC_CAL_FTDC_TOT,231,2,63,63,0,0,0
ch,57,DIS_TDC,234,2,1,128,0,0,0
ch,57,ExtData,235,2,768,3,0,8,0
ch,57,ExtData,237,2,255,255,0,0,1
ch,57,Gain_conv,224,2,3,192,0,0,0
ch,57,Gain_conv,238,2,4,128,0,2,1
ch,57,HZ_inv,230,2,1,128,0,0,0
ch,57,HZ_noinv,230,2,1,64,0,0,0
ch,57,HighRange,228,2,1,4,0,0,0
ch,57,IN_FTDC_ENCODER_TOA,233,2,63,63,0,0,0
ch,57,IN_FTDC_ENCODER_TOT,234,2,63,63,0,0,0
ch,57,Inputdac,224,2,63,63,0,0,0
ch,57,LowRange,228,2,1,2,0,0,0
ch,57,dacb,238,2,63,63,0,0,0
ch,57,mask_AlignBuffer,235,2,1,128,0,0,0
ch,57,mask_adc,229,2,1,128,0,0,0
ch,57,mask_toa,225,2,1,1,0,0,0
ch,57,mask_tot,228,2,1,32,0,0,0
ch,57,probe_inv,227,2,1,1,0,0,0
ch,57,probe_noinv,227,2,1,2,0,0,0
ch,57,probe_pa,228,2,1,1,0,0,0
ch,57,probe_toa,228,2,1,128,0,0,0
ch,57,probe_tot,228,2,1,64,0,0,0
ch,57,sel_trig_toa,225,2,1,2,0,0,0
ch,57,sel_trig_tot,228,2,1,16,0,0,0
ch,57,sign_dac,238,2,1,64,0,0,0
ch,57,trim_inv,227,2,63,252,0,0,0
ch,57,trim_toa,225,2,63,252,0,0,0
ch,57,trim_tot,226,2,63,252,0,0,0
ch,58,Adc_pedestal,12,3,255,255,0,0,0
ch,58,Channel_off,4,3,1,8,0,0,0
ch,58,DAC_CAL_CTDC_TOA,6,3,63,63,0,0,0
ch,58,DAC_CAL_CTDC_TOT,5,3,63,63,0,0,0
ch,58,DAC_CAL_FTDC_TOA,8,3,63,63,0,0,0
ch,58,DAC_CAL_FTDC_TOT,7,3,63,63,0,0,0
ch,58,DIS_TDC,10,3,1,128,0,0,0
ch,58,ExtData,11,3,768,3,0,8,0
ch,58,ExtData,13,3,255,255,0,0,1
ch,58,Gain_conv,0,3,3,192,0,0,0
ch,58,Gain_conv,14,3,4,128,0,2,1
ch,58,HZ_inv,6,3,1,128,0,0,0
ch,58,HZ_noinv,6,3,1,64,0,0,0
ch,58,HighRange,4,3,1,4,0,0,0
ch,58,IN_FTDC_ENCODER_TOA,9,3,63,63,0,0,0
ch,58,IN_FTDC_ENCODER_TOT,10,3,63,63,0,0,0
ch,58,Inputdac,0,3,63,63,0,0,0
ch,58,LowRange,4,3,1,2,0,0,0
ch,58,dacb,14,3,63,63,0,0,0
ch,58,mask_AlignBuffer,11,3,1,128,0,0,0
ch,58,mask_adc,5,3,1,128,0,0,0
ch,58,mask_toa,1,3,1,1,0,0,0
ch,58,mask_tot,4,3,1,32,0,0,0
ch,58,probe_inv,3,3,1,1,0,0,0
ch,58,probe_noinv,3,3,1,2,0,0,0
ch,58,probe_pa,4,3,1,1,0,0,0
ch,58,probe_toa,4,3,1,128,0,0,0
ch,58,probe_tot,4,3,1,64,0,0,0
ch,58,sel_trig_toa,1,3,1,2,0,0,0
ch,58,sel_trig_tot,4,3,1,16,0,0,0
ch,58,sign_dac,14,3,1,64,0,0,0
ch,58,trim_inv,3,3,63,252,0,0,0
ch,58,trim_toa,1,3,63,252,0,0,0
ch,58,trim_tot,2,3,63,252,0,0,0
ch,59,Adc_pedestal,44,3,255,255,0,0,0
ch,59,Channel_off,36,3,1,8,0,0,0
ch,59,DAC_CAL_CTDC_TOA,38,3,63,63,0,0,0
ch,59,DAC_CAL_CTDC_TOT,37,3,63,63,0,0,0
ch,59,DAC_CAL_FTDC_TOA,40,3,63,63,0,0,0
ch,59,DAC_CAL_FTDC_TOT,39,3,63,63,0,0,0
ch,59,DIS_TDC,42,3,1,128,0,0,0
ch,59,ExtData,43,3,768,3,0,8,0
ch,59,ExtData,45,3,255,255,0,0,1
ch,59,Gain_conv,32,3,3,192,0,0,0
ch,59,Gain_conv,46,3,4,128,0,2,1
ch,59,HZ_inv,38,3,1,128,0,0,0
ch,59,HZ_noinv,38,3,1,64,0,0,0
ch,59,HighRange,36,3,1,4,0,0,0
ch,59,IN_FTDC_ENCODER_TOA,41,3,63,63,0,0,0
ch,59,IN_FTDC_ENCODER_TOT,42,3,63,63,0,0,0
ch,59,Inputdac,32,3,63,63,0,0,0
ch,59,LowRange,36,3,1,2,0,0,0
ch,59,dacb,46,3,63,63,0,0,0
ch,59,mask_AlignBuffer,43,3,1,128,0,0,0
ch,59,mask_adc,37,3,1,128,0,0,0
ch,59,mask_toa,33,3,1,1,0,0,0
ch,59,mask_tot,36,3,1,32,0,0,0
ch,59,probe_inv,35,3,1,1,0,0,0
ch,59,probe_noinv,35,3,1,2,0,0,0
ch,59,probe_pa,36,3,1,1,0,0,0
ch,59,probe_toa,36,3,1,128,0,0,0
ch,59,probe_tot,36,3,1,64,0,0,0
ch,59,sel_trig_toa,33,3,1,2,0,0,0
ch,59,sel_trig_tot,36,3,1,16,0,0,0
ch,59,sign_dac,46,3,1,64,0,0,0
ch,59,trim_inv,35,3,63,252,0,0,0
ch,59,trim_toa,33,3,63,252,0,0,0
ch,59,trim_tot,34,3,63,252,0,0,0
ch,60,Adc_pedestal,76,3,255,255,0,0,0
ch,60,Channel_off,68,3,1,8,0,0,0
ch,60,DAC_CAL_CTDC_TOA,70,3,63,63,0,0,0
ch,60,DAC_CAL_CTDC_TOT,69,3,63,63,0,0,0
ch,60,DAC_CAL_FTDC_TOA,72,3,63,63,0,0,0
ch,60,DAC_CAL_FTDC_TOT,71,3,63,63,0,0,0
ch,60,DIS_TDC,74,3,1,128,0,0,0
ch,60,ExtData,75,3,768,3,0,8,0
ch,60,ExtData,77,3,255,255,0,0,1
ch,60,Gain_conv,64,3,3,192,0,0,0
ch,60,Gain_conv,78,3,4,128,0,2,1
ch,60,HZ_inv,70,3,1,128,0,0,0
ch,60,HZ_noinv,70,3,1,64,0,0,0
ch,60,HighRange,68,3,1,4,0,0,0
ch,60,IN_FTDC_ENCODER_TOA,73,3,63,63,0,0,0
ch,60,IN_FTDC_ENCODER_TOT,74,3,63,63,0,0,0
ch,60,Inputdac,64,3,63,63,0,0,0
ch,60,LowRange,68,3,1,2,0,0,0
ch,60,dacb,78,3,63,63,0,0,0
ch,60,mask_AlignBuffer,75,3,1,128,0,0,0
ch,60,mask_adc,69,3,1,128,0,0,0
ch,60,mask_toa,65,3,1,1,0,0,0
ch,60,mask_tot,68,3,1,32,0,0,0
ch,60,probe_inv,67,3,1,1,0,0,0
ch,60,probe_noinv,67,3,1,2,0,0,0
ch,60,probe_pa,68,3,1,1,0,0,0
ch,60,probe_toa,68,3,1,128,0,0,0
ch,60,probe_tot,68,3,1,64,0,0,0
ch,60,sel_trig_toa,65,3,1,2,0,0,0
ch,60,sel_trig_tot,68,3,1,16,0,0,0
ch,60,sign_dac,78,3,1,64,0,0,0
ch,60,trim_inv,67,3,63,252,0,0,0
ch,60,trim_toa,65,3,63,252,0,0,0
ch,60,trim_tot,66,3,63,252,0,0,0
ch,61,Adc_pedestal,108,3,255,255,0,0,0
ch,61,Channel_off,100,3,1,8,0,0,0
ch,61,DAC_CAL_CTDC_TOA,102,3,63,63,0,0,0
ch,61,DAC_CAL_CTDC_TOT,101,3,63,63,0,0,0
ch,61,DAC_CAL_FTDC_TOA,104,3,63,63,0,0,0
ch,61,DAC_CAL_FTDC_TOT,103,3,63,63,0,0,0
ch,61,DIS_TDC,106,3,1,128,0,0,0
ch,61,ExtData,107,3,768,3,0,8,0
ch,61,ExtData,109,3,255,255,0,0,1
ch,61,Gain_conv,96,3,3,192,0,0,0
ch,61,Gain_conv,110,3,4,128,0,2,1
ch,61,HZ_inv,102,3,1,128,0,0,0
ch,61,HZ_noinv,102,3,1,64,0,0,0
ch,61,HighRange,100,3,1,4,0,0,0
ch,61,IN_FTDC_ENCODER_TOA,105,3,63,63,0,0,0
ch,61,IN_FTDC_ENCODER_TOT,106,3,63,63,0,0,0
ch,61,Inputdac,96,3,63,63,0,0,0
ch,61,LowRange,100,3,1,2,0,0,0
ch,61,dacb,110,3,63,63,0,0,0
ch,61,mask_AlignBuffer,107,3,1,128,0,0,0
ch,61,mask_adc,101,3,1,128,0,0,0
ch,61,mask_toa,97,3,1,1,0,0,0
ch,61,mask_tot,100,3,1,32,0,0,0
ch,61,probe_inv,99,3,1,1,0,0,0
ch,61,probe_noinv,99,3,1,2,0,0,0
ch,61,probe_pa,100,3,1,1,0,0,0
ch,61,probe_toa,100,3,1,128,0,0,0
ch,61,probe_tot,100,3,1,64,0,0,0
ch,61,sel_trig_toa,97,3,1,2,0,0,0
ch,61,sel_trig_tot,100,3,1,16,0,0,0
ch,61,sign_dac,110,3,1,64,0,0,0
ch,61,trim_inv,99,3,63,252,0,0,0
ch,61,trim_toa,97,3,63,252,0,0,0
ch,61,trim_tot,98,3,63,252,0,0,0
ch,62,Adc_pedestal,140,3,255,255,0,0,0
ch,62,Channel_off,132,3,1,8,0,0,0
ch,62,DAC_CAL_CTDC_TOA,134,3,63,63,0,0,0
ch,62,DAC_CAL_CTDC_TOT,133,3,63,63,0,0,0
ch,62,DAC_CAL_FTDC_TOA,136,3,63,63,0,0,0
ch,62,DAC_CAL_FTDC_TOT,135,3,63,63,0,0,0
ch,62,DIS_TDC,138,3,1,128,0,0,0
ch,62,ExtData,139,3,768,3,0,8,0
ch,62,ExtData,141,3,255,255,0,0,1
ch,62,Gain_conv,128,3,3,192,0,0,0
ch,62,Gain_conv,142,3,4,128,0,2,1
ch,62,HZ_inv,134,3,1,128,0,0,0
ch,62,HZ_noinv,134,3,1,64,0,0,0
ch,62,HighRange,132,3,1,4,0,0,0
ch,62,IN_FTDC_ENCODER_TOA,137,3,63,63,0,0,0
ch,62,IN_FTDC_ENCODER_TOT,138,3,63,63,0,0,0
ch,62,Inputdac,128,3,63,63,0,0,0
ch,62,LowRange,132,3,1,2,0,0,0
ch,62,dacb,142,3,63,63,0,0,0
ch,62,mask_AlignBuffer,139,3,1,128,0,0,0
ch,62,mask_adc,133,3,1,128,0,0,0
ch,62,mask_toa,129,3,1,1,0,0,0
ch,62,mask_tot,132,3,1,32,0,0,0
ch,62,probe_inv,131,3,1,1,0,0,0
ch,62,probe_noinv,131,3,1,2,0,0,0
ch,62,probe_pa,132,3,1,1,0,0,0
ch,62,probe_toa,132,3,1,128,0,0,0
ch,62,probe_tot,132,3,1,64,0,0,0
ch,62,sel_trig_toa,129,3,1,2,0,0,0
ch,62,sel_trig_tot,132,3,1,16,0,0,0
ch,62,sign_dac,142,3,1,64,0,0,0
ch,62,trim_inv,131,3,63,252,0,0,0
ch,62,trim_toa,129,3,63,252,0,0,0
ch,62,trim_tot,130,3,63,252,0,0,0
ch,63,Adc_pedestal,172,3,255,255,0,0,0
ch,63,Channel_off,164,3,1,8,0,0,0
ch,63,DAC_CAL_CTDC_TOA,166,3,63,63,0,0,0
ch,63,DAC_CAL_CTDC_TOT,165,3,63,63,0,0,0
ch,63,DAC_CAL_FTDC_TOA,168,3,63,63,0,0,0
ch,63,DAC_CAL_FTDC_TOT,167,3,63,63,0,0,0
ch,63,DIS_TDC,170,3,1,128,0,0,0
ch,63,ExtData,171,3,768,3,0,8,0
ch,63,ExtData,173,3,255,255,0,0,1
ch,63,Gain_conv,160,3,3,192,0,0,0
ch,63,Gain_conv,174,3,4,128,0,2,1
ch,63,HZ_inv,166,3,1,128,0,0,0
ch,63,HZ_noinv,166,3,1,64,0,0,0
ch,63,HighRange,164,3,1,4,0,0,0
ch,63,IN_FTDC_ENCODER_TOA,169,3,63,63,0,0,0
ch,63,IN_FTDC_ENCODER_TOT,170,3,63,63,0,0,0
ch,63,Inputdac,160,3,63,63,0,0,0
ch,63,LowRange,164,3,1,2,0,0,0
ch,63,dacb,174,3,63,63,0,0,0
ch,63,mask_AlignBuffer,171,3,1,128,0,0,0
ch,63,mask_adc,165,3,1,128,0,0,0
ch,63,mask_toa,161,3,1,1,0,0,0
ch,63,mask_tot,164,3,1,32,0,0,0
ch,63,probe_inv,163,3,1,1,0,0,0
ch,63,probe_noinv,163,3,1,2,0,0,0
ch,63,probe_pa,164,3,1,1,0,0,0
ch,63,probe_toa,164,3,1,128,0,0,0
ch,63,probe_tot,164,3,1,64,0,0,0
ch,63,sel_trig_toa,161,3,1,2,0,0,0
ch,63,sel_trig_tot,164,3,1,16,0,0,0
ch,63,sign_dac,174,3,1,64,0,0,0
ch,63,trim_inv,163,3,63,252,0,0,0
ch,63,trim_toa,161,3,63,252,0,0,0
ch,63,trim_tot,162,3,63,252,0,0,0
ch,64,Adc_pedestal,204,3,255,255,0,0,0
ch,64,Channel_off,196,3,1,8,0,0,0
ch,64,DAC_CAL_CTDC_TOA,198,3,63,63,0,0,0
ch,64,DAC_CAL_CTDC_TOT,197,3,63,63,0,0,0
ch,64,DAC_CAL_FTDC_TOA,200,3,63,63,0,0,0
ch,64,DAC_CAL_FTDC_TOT,199,3,63,63,0,0,0
ch,64,DIS_TDC,202,3,1,128,0,0,0
ch,64,ExtData,203,3,768,3,0,8,0
ch,64,ExtData,205,3,255,255,0,0,1
ch,64,Gain_conv,192,3,3,192,0,0,0
ch,64,Gain_conv,206,3,4,128,0,2,1
ch,64,HZ_inv,198,3,1,128,0,0,0
ch,64,HZ_noinv,198,3,1,64,0,0,0
ch,64,HighRange,196,3,1,4,0,0,0
ch,64,IN_FTDC_ENCODER_TOA,201,3,63,63,0,0,0
ch,64,IN_FTDC_ENCODER_TOT,202,3,63,63,0,0,0
ch,64,Inputdac,192,3,63,63,0,0,0
ch,64,LowRange,196,3,1,2,0,0,0
ch,64,dacb,206,3,63,63,0,0,0
ch,64,mask_AlignBuffer,203,3,1,128,0,0,0
ch,64,mask_adc,197,3,1,128,0,0,0
ch,64,mask_toa,193,3,1,1,0,0,0
ch,64,mask_tot,196,3,1,32,0,0,0
ch,64,probe_inv,195,3,1,1,0,0,0
ch,64,probe_noinv,195,3,1,2,0,0,0
ch,64,probe_pa,196,3,1,1,0,0,0
ch,64,probe_toa,196,3,1,128,0,0,0
ch,64,probe_tot,196,3,1,64,0,0,0
ch,64,sel_trig_toa,193,3,1,2,0,0,0
ch,64,sel_trig_tot,196,3,1,16,0,0,0
ch,64,sign_dac,206,3,1,64,0,0,0
ch,64,trim_inv,195,3,63,252,0,0,0
ch,64,trim_toa,193,3,63,252,0,0,0
ch,64,trim_tot,194,3,63,252,0,0,0
ch,65,Adc_pedestal,236,3,255,255,0,0,0
ch,65,Channel_off,228,3,1,8,0,0,0
ch,65,DAC_CAL_CTDC_TOA,230,3,63,63,0,0,0
ch,65,DAC_CAL_CTDC_TOT,229,3,63,63,0,0,0
ch,65,DAC_CAL_FTDC_TOA,232,3,63,63,0,0,0
ch,65,DAC_CAL_FTDC_TOT,231,3,63,63,0,0,0
ch,65,DIS_TDC,234,3,1,128,0,0,0
ch,65,ExtData,235,3,768,3,0,8,0
ch,65,ExtData,237,3,255,255,0,0,1
ch,65,Gain_conv,224,3,3,192,0,0,0
ch,65,Gain_conv,238,3,4,128,0,2,1
ch,65,HZ_inv,230,3,1,128,0,0,0
ch,65,HZ_noinv,230,3,1,64,0,0,0
ch,65,HighRange,228,3,1,4,0,0,0
ch,65,IN_FTDC_ENCODER_TOA,233,3,63,63,0,0,0
ch,65,IN_FTDC_ENCODER_TOT,234,3,63,63,0,0,0
ch,65,Inputdac,224,3,63,63,0,0,0
ch,65,LowRange,228,3,1,2,0,0,0
ch,65,dacb,238,3,63,63,0,0,0
ch,65,mask_AlignBuffer,235,3,1,128,0,0,0
ch,65,mask_adc,229,3,1,128,0,0,0
ch,65,mask_toa,225,3,1,1,0,0,0
ch,65,mask_tot,228,3,1,32,0,0,0
ch,65,probe_inv,227,3,1,1,0,0,0
ch,65,probe_noinv,227,3,1,2,0,0,0
ch,65,probe_pa,228,3,1,1,0,0,0
ch,65,probe_toa,228,3,1,128,0,0,0
ch,65,probe_tot,228,3,1,64,0,0,0
ch,65,sel_trig_toa,225,3,1,2,0,0,0
ch,65,sel_trig_tot,228,3,1,16,0,0,0
ch,65,sign_dac,238,3,1,64,0,0,0
ch,65,trim_inv,227,3,63,252,0,0,0
ch,65,trim_toa,225,3,63,252,0,0,0
ch,65,trim_tot,226,3,63,252,0,0,0
ch,66,Adc_pedestal,12,4,255,255,0,0,0
ch,66,Channel_off,4,4,1,8,0,0,0
ch,66,DAC_CAL_CTDC_TOA,6,4,63,63,0,0,0
ch,66,DAC_CAL_CTDC_TOT,5,4,63,63,0,0,0
ch,66,DAC_CAL_FTDC_TOA,8,4,63,63,0,0,0
ch,66,DAC_CAL_FTDC_TOT,7,4,63,63,0,0,0
ch,66,DIS_TDC,10,4,1,128,0,0,0
ch,66,ExtData,11,4,768,3,0,8,0
ch,66,ExtData,13,4,255,255,0,0,1
ch,66,Gain_conv,0,4,3,192,0,0,0
ch,66,Gain_conv,14,4,4,128,0,2,1
ch,66,HZ_inv,6,4,1,128,0,0,0
ch,66,HZ_noinv,6,4,1,64,0,0,0
ch,66,HighRange,4,4,1,4,0,0,0
ch,66,IN_FTDC_ENCODER_TOA,9,4,63,63,0,0,0
ch,66,IN_FTDC_ENCODER_TOT,10,4,63,63,0,0,0
ch,66,Inputdac,0,4,63,63,0,0,0
ch,66,LowRange,4,4,1,2,0,0,0
ch,66,dacb,14,4,63,63,0,0,0
ch,66,mask_AlignBuffer,11,4,1,128,0,0,0
ch,66,mask_adc,5,4,1,128,0,0,0
ch,66,mask_toa,1,4,1,1,0,0,0
ch,66,mask_tot,4,4,1,32,0,0,0
ch,66,probe_inv,3,4,1,1,0,0,0
ch,66,probe_noinv,3,4,1,2,0,0,0
ch,66,probe_pa,4,4,1,1,0,0,0
ch,66,probe_toa,4,4,1,128,0,0,0
ch,66,probe_tot,4,4,1,64,0,0,0
ch,66,sel_trig_toa,1,4,1,2,0,0,0
ch,66,sel_trig_tot,4,4,1,16,0,0,0
ch,66,sign_dac,14,4,1,64,0,0,0
ch,66,trim_inv,3,4,63,252,0,0,0
ch,66,trim_toa,1,4,63,252,0,0,0
ch,66,trim_tot,2,4,63,252,0,0,0
ch,67,Adc_pedestal,44,4,255,255,0,0,0
ch,67,Channel_off,36,4,1,8,0,0,0
ch,67,DAC_CAL_CTDC_TOA,38,4,63,63,0,0,0
ch,67,DAC_CAL_CTDC_TOT,37,4,63,63,0,0,0
ch,67,DAC_CAL_FTDC_TOA,40,4,63,63,0,0,0
ch,67,DAC_CAL_FTDC_TOT,39,4,63,63,0,0,0
ch,67,DIS_TDC,42,4,1,128,0,0,0
ch,67,ExtData,43,4,768,3,0,8,0
ch,67,ExtData,45,4,255,255,0,0,1
ch,67,Gain_conv,32,4,3,192,0,0,0
ch,67,Gain_conv,46,4,4,128,0,2,1
ch,67,HZ_inv,38,4,1,128,0,0,0
ch,67,HZ_noinv,38,4,1,64,0,0,0
ch,67,HighRange,36,4,1,4,0,0,0
ch,67,IN_FTDC_ENCODER_TOA,41,4,63,63,0,0,0
ch,67,IN_FTDC_ENCODER_TOT,42,4,63,63,0,0,0
ch,67,Inputdac,32,4,63,63,0,0,0
ch,67,LowRange,36,4,1,2,0,0,0
ch,67,dacb,46,4,63,63,0,0,0
ch,67,mask_AlignBuffer,43,4,1,128,0,0,0
ch,67,mask_adc,37,4,1,128,0,0,0
ch,67,mask_toa,33,4,1,1,0,0,0
ch,67,mask_tot,36,4,1,32,0,0,0
ch,67,probe_inv,35,4,1,1,0,0,0
ch,67,probe_noinv,35,4,1,2,0,0,0
ch,67,probe_pa,36,4,1,1,0,0,0
ch,67,probe_toa,36,4,1,128,0,0,0
ch,67,probe_tot,36,4,1,64,0,0,0
ch,67,sel_trig_toa,33,4,1,2,0,0,0
ch,67,sel_trig_tot,36,4,1,16,0,0,0
ch,67,sign_dac,46,4,1,64,0,0,0
ch,67,trim_inv,35,4,63,252,0,0,0
ch,67,trim_toa,33,4,63,252,0,0,0
ch,67,trim_tot,34,4,63,252,0,0,0
ch,68,Adc_pedestal,76,4,255,255,0,0,0
ch,68,Channel_off,68,4,1,8,0,0,0
ch,68,DAC_CAL_CTDC_TOA,70,4,63,63,0,0,0
ch,68,DAC_CAL_CTDC_TOT,69,4,63,63,0,0,0
ch,68,DAC_CAL_FTDC_TOA,72,4,63,63,0,0,0
ch,68,DAC_CAL_FTDC_TOT,71,4,63,63,0,0,0
ch,68,DIS_TDC,74,4,1,128,0,0,0
ch,68,ExtData,75,4,768,3,0,8,0
ch,68,ExtData,77,4,255,255,0,0,1
ch,68,Gain_conv,64,4,3,192,0,0,0
ch,68,Gain_conv,78,4,4,128,0,2,1
ch,68,HZ_inv,70,4,1,128,0,0,0
ch,68,HZ_noinv,70,4,1,64,0,0,0
ch,68,HighRange,68,4,1,4,0,0,0
ch,68,IN_FTDC_ENCODER_TOA,73,4,63,63,0,0,0
ch,68,IN_FTDC_ENCODER_TOT,74,4,63,63,0,0,0
ch,68,Inputdac,64,4,63,63,0,0,0
ch,68,LowRange,68,4,1,2,0,0,0
ch,68,dacb,78,4,63,63,0,0,0
ch,68,mask_AlignBuffer,75,4,1,128,0,0,0
ch,68,mask_adc,69,4,1,128,0,0,0
ch,68,mask_toa,65,4,1,1,0,0,0
ch,68,mask_tot,68,4,1,32,0,0,0
ch,68,probe_inv,67,4,1,1,0,0,0
ch,68,probe_noinv,67,4,1,2,0,0,0
ch,68,probe_pa,68,4,1,1,0,0,0
ch,68,probe_toa,68,4,1,128,0,0,0
ch,68,probe_tot,68,4,1,64,0,0,0
ch,68,sel_trig_toa,65,4,1,2,0,0,0
ch,68,sel_trig_tot,68,4,1,16,0,0,0
ch,68,sign_dac,78,4,1,64,0,0,0
ch,68,trim_inv,67,4,63,252,0,0,0
ch,68,trim_toa,65,4,63,252,0,0,0
ch,68,trim_tot,66,4,63,252,0,0,0
ch,69,Adc_pedestal,108,4,255,255,0,0,0
ch,69,Channel_off,100,4,1,8,0,0,0
ch,69,DAC_CAL_CTDC_TOA,102,4,63,63,0,0,0
ch,69,DAC_CAL_CTDC_TOT,101,4,63,63,0,0,0
ch,69,DAC_CAL_FTDC_TOA,104,4,63,63,0,0,0
ch,69,DAC_CAL_FTDC_TOT,103,4,63,63,0,0,0
ch,69,DIS_TDC,106,4,1,128,0,0,0
ch,69,ExtData,107,4,768,3,0,8,0
ch,69,ExtData,109,4,255,255,0,0,1
ch,69,Gain_conv,96,4,3,192,0,0,0
ch,69,Gain_conv,110,4,4,128,0,2,1
ch,69,HZ_inv,102,4,1,128,0,0,0
ch,69,HZ_noinv,102,4,1,64,0,0,0
ch,69,HighRange,100,4,1,4,0,0,0
ch,69,IN_FTDC_ENCODER_TOA,105,4,63,63,0,0,0
ch,69,IN_FTDC_ENCODER_TOT,106,4,63,63,0,0,0
ch,69,Inputdac,96,4,63,63,0,0,0
ch,69,LowRange,100,4,1,2,0,0,0
ch,69,dacb,110,4,63,63,0,0,0
ch,69,mask_AlignBuffer,107,4,1,128,0,0,0
ch,69,mask_adc,101,4,1,128,0,0,0
ch,69,mask_toa,97,4,1,1,0,0,0
ch,69,mask_tot,100,4,1,32,0,0,0
ch,69,probe_inv,99,4,1,1,0,0,0
ch,69,probe_noinv,99,4,1,2,0,0,0
ch,69,probe_pa,100,4,1,1,0,0,0
ch,69,probe_toa,100,4,1,128,0,0,0
ch,69,probe_tot,100,4,1,64,0,0,0
ch,69,sel_trig_toa,97,4,1,2,0,0,0
ch,69,sel_trig_tot,100,4,1,16,0,0,0
ch,69,sign_dac,110,4,1,64,0,0,0
ch,69,trim_inv,99,4,63,252,0,0,0
ch,69,trim_toa,97,4,63,252,0,0,0
ch,69,trim_tot,98,4,63,252,0,0,0
ch,70,Adc_pedestal,140,4,255,255,0,0,0
ch,70,Channel_off,132,4,1,8,0,0,0
ch,70,DAC_CAL_CTDC_TOA,134,4,63,63,0,0,0
ch,70,DAC_CAL_CTDC_TOT,133,4,63,63,0,0,0
ch,70,DAC_CAL_FTDC_TOA,136,4,63,63,0,0,0
ch,70,DAC_CAL_FTDC_TOT,135,4,63,63,0,0,0
ch,70,DIS_TDC,138,4,1,128,0,0,0
ch,70,ExtData,139,4,768,3,0,8,0
ch,70,ExtData,141,4,255,255,0,0,1
ch,70,Gain_conv,128,4,3,192,0,0,0
ch,70,Gain_conv,142,4,4,128,0,2,1
ch,70,HZ_inv,134,4,1,128,0,0,0
ch,70,HZ_noinv,134,4,1,64,0,0,0
ch,70,HighRange,132,4,1,4,0,0,0
ch,70,IN_FTDC_ENCODER_TOA,137,4,63,63,0,0,0
ch,70,IN_FTDC_ENCODER_TOT,138,4,63,63,0,0,0
ch,70,Inputdac,128,4,63,63,0,0,0
ch,70,LowRange,132,4,1,2,0,0,0
ch,70,dacb,142,4,63,63,0,0,0
ch,70,mask_AlignBuffer,139,4,1,128,0,0,0
ch,70,mask_adc,133,4,1,128,0,0,0
ch,70,mask_toa,129,4,1,1,0,0,0
ch,70,mask_tot,132,4,1,32,0,0,0
ch,70,probe_inv,131,4,1,1,0,0,0
ch,70,probe_noinv,131,4,1,2,0,0,0
ch,70,probe_pa,132,4,1,1,0,0,0
ch,70,probe_toa,132,4,1,128,0,0,0
ch,70,probe_tot,132,4,1,64,0,0,0
ch,70,sel_trig_toa,129,4,1,2,0,0,0
ch,70,sel_trig_tot,132,4,1,16,0,0,0
ch,70,sign_dac,142,4,1,64,0,0,0
ch,70,trim_inv,131,4,63,252,0,0,0
ch,70,trim_toa,129,4,63,252,0,0,0
ch,70,trim_tot,130,4,63,252,0,0,0
ch,71,Adc_pedestal,172,4,255,255,0,0,0
ch,71,Channel_off,164,4,1,8,0,0,0
ch,71,DAC_CAL_CTDC_TOA,166,4,63,63,0,0,0
ch,71,DAC_CAL_CTDC_TOT,165,4,63,63,0,0,0
ch,71,DAC_CAL_FTDC_TOA,168,4,63,63,0,0,0
ch,71,DAC_CAL_FTDC_TOT,167,4,63,63,0,0,0
ch,71,DIS_TDC,170,4,1,128,0,0,0
ch,71,ExtData,171,4,768,3,0,8,0
ch,71,ExtData,173,4,255,255,0,0,1
ch,71,Gain_conv,160,4,3,192,0,0,0
ch,71,Gain_conv,174,4,4,128,0,2,1
ch,71,HZ_inv,166,4,1,128,0,0,0
ch,71,HZ_noinv,166,4,1,64,0,0,0
ch,71,HighRange,164,4,1,4,0,0,0
